numPlayers: 2287
609:1034 1:0
124:559 1:0
1173:1574 1:0
658:1003 1:0
832:895 0:1
997:1946 0:1
325:559 1:0
124:1527 1:0
679:1834 1:0
1931:2123 1:0
145:732 0:1
155:607 0:1
926:1485 1:0
1402:2102 0:1
615:1775 1:0
226:2046 0:1
1388:1544 0:1
108:582 0:1
325:627 0:1
1142:1302 0:1
609:1102 1:0
299:1230 1:0
1173:1340 1:0
619:1063 0:1
453:1430 0:1
615:627 0:1
1621:2061 0:1
1034:2242 1:0
258:1496 1:0
722:1804 0:1
923:2251 1:0
671:1500 1:0
655:2123 0:1
972:1570 1:0
1659:1983 0:1
155:2044 1:0
204:1790 1:0
706:1350 0:1
1058:1107 1:0
78:2077 1:0
520:1825 1:0
836:2080 1:0
1057:2023 0:1
7:2011 0:1
1135:1891 1:0
368:1135 0:1
1883:2061 0:1
837:1350 0:1
1306:1797 1:0
499:664 1:0
406:1373 1:0
1552:1703 1:0
384:923 1:0
263:1485 1:0
767:1596 1:0
45:795 0:1
615:1297 1:0
777:1382 0:1
144:1931 0:1
1552:1606 0:1
1552:2143 0:1
488:1031 1:0
1115:1330 0:1
1536:1921 1:0
1547:2004 1:0
631:1514 0:1
179:856 1:0
162:2032 0:1
325:1637 1:0
1184:1544 1:0
836:1949 1:0
83:2121 0:1
754:2240 1:0
1397:1568 0:1
1193:2166 1:0
335:2164 0:1
1680:1991 1:0
1430:2173 1:0
1446:2152 0:1
398:1897 1:0
675:1477 1:0
382:1388 1:0
451:1241 1:0
658:736 1:0
1003:1360 0:1
393:1579 0:1
463:1397 0:1
1204:1330 0:1
733:745 0:1
424:1144 1:0
399:424 0:1
612:1388 1:0
375:1869 1:0
1177:1869 1:0
318:1693 0:1
40:270 1:0
1143:1606 0:1
399:721 1:0
782:1804 1:0
1160:2136 1:0
1529:1819 0:1
615:2046 1:0
1727:2032 1:0
743:1504 1:0
1144:1969 1:0
69:728 0:1
1091:1974 1:0
282:1368 0:1
126:1504 0:1
294:1304 1:0
443:485 1:0
1354:2018 1:0
1621:1703 1:0
1518:2037 1:0
1102:1625 1:0
352:495 1:0
11:1031 0:1
200:282 0:1
108:932 0:1
658:1173 0:1
758:1480 0:1
1304:2145 1:0
1328:1824 0:1
432:933 0:1
384:463 1:0
485:1528 1:0
836:896 1:0
225:662 0:1
368:1500 0:1
747:1466 1:0
1426:1608 0:1
1481:1696 1:0
485:1678 0:1
722:728 1:0
133:1878 0:1
19:2032 0:1
707:2236 0:1
878:1173 0:1
473:1362 0:1
1623:2195 0:1
174:376 0:1
325:600 0:1
202:1606 0:1
799:1155 0:1
204:1743 0:1
917:1709 0:1
1377:1750 1:0
352:1831 0:1
1377:1831 0:1
513:1824 0:1
671:853 1:0
1547:2143 1:0
183:1500 0:1
336:656 0:1
1560:2010 0:1
333:2010 0:1
1362:1824 0:1
1304:2166 0:1
1606:1658 1:0
108:911 1:0
698:1548 1:0
934:1763 0:1
1335:2220 1:0
1481:1586 1:0
1496:1990 0:1
788:1583 1:0
78:1173 1:0
1542:1775 1:0
1485:1586 0:1
1118:1485 1:0
128:508 0:1
335:756 1:0
483:1009 0:1
368:1031 0:1
607:1481 0:1
201:877 1:0
163:1330 0:1
1302:1321 1:0
103:1677 0:1
1512:1533 1:0
752:1155 1:0
1834:2032 0:1
1163:1621 1:0
325:1009 1:0
1606:1621 1:0
1703:2032 0:1
1067:2247 0:1
1163:2032 0:1
693:2138 0:1
483:1606 1:0
1552:1655 1:0
836:927 1:0
1745:2032 0:1
552:1985 1:0
380:2022 1:0
205:1388 0:1
100:862 1:0
832:1177 0:1
7:1225 1:0
339:2265 0:1
1099:1975 0:1
163:895 0:1
124:325 0:1
1317:1544 0:1
403:1000 0:1
771:1112 1:0
640:1388 1:0
618:676 1:0
1074:1743 0:1
61:1066 1:0
74:1371 1:0
1015:1529 0:1
95:1091 0:1
124:1362 1:0
1009:1512 0:1
1348:2201 0:1
830:1450 0:1
325:391 1:0
78:218 1:0
252:2162 0:1
544:1491 1:0
601:1376 1:0
78:204 1:0
543:941 1:0
1552:1946 0:1
1360:1681 1:0
308:788 1:0
509:1529 1:0
168:686 0:1
963:1391 1:0
162:1446 0:1
190:1548 0:1
662:676 0:1
778:1594 1:0
1586:1940 0:1
162:2032 0:1
271:2031 1:0
783:969 0:1
1528:1718 0:1
218:662 1:0
607:1768 1:0
1234:1586 1:0
570:969 0:1
19:671 0:1
108:447 0:1
474:1498 0:1
240:1531 1:0
496:592 0:1
727:1027 1:0
1219:2201 0:1
778:2032 0:1
964:1588 1:0
688:1677 0:1
95:754 0:1
867:1450 1:0
144:2247 1:0
582:923 1:0
552:609 1:0
1083:1102 0:1
1107:2229 0:1
656:1362 1:0
627:1264 0:1
452:1160 1:0
1382:1730 1:0
627:1382 0:1
600:964 1:0
1230:1946 0:1
435:1035 1:0
1142:1664 1:0
435:552 0:1
213:921 1:0
1585:1816 0:1
17:106 1:0
1307:1451 1:0
728:1730 1:0
304:366 1:0
756:2198 0:1
87:162 0:1
1610:1865 1:0
1310:2125 1:0
13:1153 1:0
1621:1798 1:0
321:1347 1:0
2021:2093 0:1
395:805 0:1
448:1710 0:1
1160:1480 1:0
1362:1775 1:0
1777:2092 1:0
1184:2006 1:0
1374:2215 1:0
1627:2065 1:0
2210:2247 0:1
667:1596 0:1
1644:2246 0:1
949:2143 0:1
21:1007 0:1
832:1303 1:0
1935:2116 0:1
273:1550 1:0
163:485 1:0
352:832 1:0
499:1415 1:0
1168:1851 0:1
325:1819 0:1
600:671 0:1
1206:1586 1:0
483:607 0:1
155:1668 1:0
658:1058 0:1
163:1225 1:0
1000:1606 0:1
325:1655 0:1
1368:2201 1:0
1420:1769 1:0
1493:1498 1:0
352:954 0:1
1565:1599 1:0
1658:1879 1:0
671:1344 1:0
225:1725 1:0
683:1206 0:1
204:1426 0:1
443:1538 1:0
78:2247 1:0
263:615 0:1
618:1015 1:0
627:1306 1:0
1173:1795 0:1
1588:2202 1:0
1532:1850 0:1
926:1344 0:1
11:1548 1:0
555:671 0:1
474:1596 0:1
189:1304 1:0
2:1015 0:1
289:1637 1:0
289:2143 0:1
384:1374 1:0
667:2143 1:0
225:1583 1:0
1491:2240 1:0
736:878 1:0
166:270 1:0
1596:1996 0:1
335:732 0:1
1206:1382 0:1
671:912 1:0
324:1118 0:1
903:1190 1:0
1926:1994 0:1
615:964 1:0
1990:2266 1:0
1552:1644 1:0
7:1550 0:1
352:462 1:0
1421:1638 1:0
1687:1710 1:0
294:1118 1:0
470:1606 0:1
59:728 1:0
722:732 0:1
1583:1599 0:1
671:1485 1:0
272:1394 0:1
432:751 0:1
618:1091 0:1
707:1836 0:1
93:1009 1:0
751:2189 0:1
194:1797 0:1
19:325 0:1
832:1388 0:1
158:1797 0:1
19:1482 1:0
1028:1362 1:0
1834:2098 1:0
59:627 0:1
978:1738 0:1
583:1540 1:0
1306:1534 1:0
601:1529 0:1
1518:1525 0:1
609:1306 0:1
1186:1391 0:1
1207:1680 1:0
94:103 0:1
889:1508 1:0
485:1107 0:1
40:662 1:0
594:1498 0:1
1452:2095 1:0
193:1963 1:0
662:722 1:0
1091:1588 0:1
78:1617 1:0
881:1529 0:1
853:912 0:1
1066:1360 0:1
484:1280 1:0
133:1166 0:1
650:2251 1:0
297:1174 0:1
411:1404 0:1
108:600 1:0
774:1307 1:0
28:1503 0:1
542:1821 0:1
458:1439 0:1
555:1205 1:0
1007:1399 0:1
55:2077 0:1
1053:2237 0:1
155:996 1:0
1163:1583 1:0
497:1404 1:0
1163:1525 0:1
19:877 0:1
163:1621 0:1
304:1621 0:1
548:1818 1:0
388:1439 1:0
1414:1416 1:0
196:723 0:1
78:1664 1:0
720:1456 0:1
662:1352 1:0
1579:1750 1:0
723:1544 0:1
912:2167 0:1
1065:1571 0:1
1162:1504 0:1
899:1144 0:1
853:1485 0:1
1003:1161 1:0
250:609 0:1
351:1031 1:0
488:1775 1:0
1382:1552 1:0
662:1261 1:0
1418:1775 0:1
163:723 1:0
1674:1727 1:0
654:2018 1:0
189:226 1:0
912:1921 0:1
509:2266 1:0
658:1174 1:0
1571:2126 1:0
726:754 0:1
1304:2032 0:1
212:2136 1:0
72:1552 0:1
567:2094 1:0
162:480 1:0
867:2164 1:0
932:1655 0:1
686:1534 0:1
656:777 1:0
204:1481 0:1
391:2028 1:0
201:1567 1:0
384:1261 1:0
144:988 0:1
1034:2228 1:0
1091:1529 0:1
949:1142 1:0
238:1805 1:0
238:1797 1:0
488:559 0:1
95:758 1:0
162:180 1:0
352:495 0:1
100:117 1:0
448:1091 0:1
1539:1621 0:1
918:954 0:1
954:1718 0:1
163:304 1:0
1445:1906 1:0
14:398 0:1
1304:1404 0:1
74:1388 1:0
59:782 0:1
1460:1816 0:1
384:1610 1:0
567:1027 1:0
1777:1793 1:0
758:914 1:0
1304:2240 1:0
676:688 1:0
40:926 0:1
743:2198 0:1
892:2251 0:1
235:395 0:1
619:1286 1:0
207:2046 0:1
299:911 0:1
555:932 0:1
1264:1583 1:0
508:1264 0:1
835:1609 0:1
1374:1421 1:0
724:1623 1:0
1278:1572 1:0
396:954 0:1
509:1548 1:0
335:2198 1:0
1813:1940 0:1
343:551 0:1
266:347 0:1
1485:1658 0:1
189:650 0:1
513:882 0:1
168:1752 1:0
257:534 0:1
325:1794 1:0
1139:1529 0:1
1102:2247 1:0
395:2143 0:1
710:726 1:0
325:1581 1:0
445:1971 0:1
513:1608 0:1
671:1360 0:1
609:1541 0:1
1426:1781 1:0
144:932 0:1
1368:1992 1:0
235:983 0:1
778:1424 0:1
335:1163 1:0
218:858 1:0
615:1588 1:0
1481:1853 0:1
1160:1362 0:1
19:194 0:1
521:1692 0:1
1946:2207 1:0
548:1950 1:0
83:1883 0:1
835:1394 0:1
882:956 1:0
376:2138 0:1
744:1342 1:0
1397:1456 1:0
1342:1788 1:0
252:1710 0:1
1586:1664 1:0
814:1426 0:1
108:609 1:0
704:1538 0:1
1354:1644 0:1
1015:1803 1:0
78:1304 0:1
676:2169 0:1
218:1552 1:0
183:1971 1:0
671:923 1:0
72:1608 1:0
163:2077 0:1
19:391 1:0
1342:1568 0:1
496:2213 0:1
609:1065 1:0
178:1057 1:0
2164:2229 1:0
882:1838 0:1
676:728 0:1
867:1113 0:1
324:1292 1:0
782:1015 1:0
1075:1768 1:0
777:1621 0:1
155:1422 1:0
1155:2123 1:0
180:600 0:1
888:2167 0:1
615:1824 1:0
600:2167 0:1
21:2173 1:0
815:1568 0:1
1102:1621 1:0
225:468 1:0
1588:1621 0:1
601:1680 1:0
1492:2201 0:1
778:1819 0:1
1533:1621 1:0
163:1173 0:1
600:1606 0:1
676:722 1:0
731:1440 0:1
1485:1841 1:0
582:601 0:1
737:1356 0:1
732:1835 1:0
330:562 1:0
1306:1640 1:0
180:1118 1:0
923:1500 1:0
1788:1993 1:0
1768:2247 0:1
178:1460 0:1
1390:1480 0:1
656:2055 1:0
836:1009 1:0
1077:1530 0:1
368:1920 0:1
1306:1456 1:0
379:1552 0:1
1091:1588 0:1
1691:1994 0:1
459:1826 0:1
453:1114 0:1
113:2123 0:1
281:1567 1:0
1159:1687 1:0
688:1694 1:0
584:671 1:0
671:1430 1:0
108:911 0:1
294:1482 0:1
204:932 0:1
1091:1163 0:1
836:1621 0:1
381:2154 1:0
615:911 0:1
567:1983 1:0
151:1083 1:0
59:912 0:1
443:895 1:0
503:1278 0:1
108:330 1:0
1430:1446 1:0
1034:1824 0:1
1015:1897 0:1
997:1426 0:1
48:1424 0:1
59:588 0:1
163:273 0:1
59:162 1:0
208:1388 1:0
395:528 1:0
234:439 1:0
814:1193 0:1
1160:2240 0:1
777:1994 0:1
1500:1552 1:0
867:1337 1:0
40:1093 1:0
277:2118 0:1
485:935 0:1
1206:2240 1:0
235:2242 1:0
722:1994 1:0
94:1583 0:1
671:1552 0:1
598:2161 1:0
1308:1658 0:1
1621:2242 0:1
1533:1655 1:0
132:2173 0:1
1534:1637 0:1
1817:2123 0:1
789:1888 1:0
920:2138 0:1
1680:1826 1:0
1621:1946 0:1
386:1628 1:0
155:1321 1:0
140:932 0:1
128:1435 1:0
1184:1204 1:0
1248:1264 0:1
1065:1339 1:0
509:911 1:0
225:1525 0:1
480:1526 1:0
194:782 1:0
618:1498 0:1
1541:1743 0:1
225:1743 1:0
600:665 1:0
218:1368 0:1
834:2102 0:1
225:932 1:0
642:1034 0:1
600:676 0:1
95:1980 1:0
78:1621 1:0
204:1491 0:1
666:715 0:1
1156:1568 1:0
1644:1655 1:0
1399:2201 0:1
1328:2240 0:1
1086:1936 0:1
42:2068 0:1
282:1156 1:0
108:1302 0:1
1144:1568 1:0
325:932 0:1
1481:1485 1:0
162:671 0:1
1302:1588 0:1
162:1307 1:0
151:2030 1:0
159:235 0:1
166:1588 0:1
59:335 0:1
391:496 0:1
325:964 1:0
325:496 1:0
1142:1760 1:0
103:892 1:0
567:588 1:0
758:1339 0:1
124:1083 1:0
600:1091 0:1
183:979 1:0
559:888 0:1
453:1623 1:0
932:949 0:1
601:1304 1:0
564:1608 0:1
555:2032 1:0
555:1621 0:1
978:1139 0:1
551:911 1:0
564:1489 0:1
1703:1946 0:1
1481:2240 1:0
1052:2011 1:0
1014:2102 1:0
564:1362 0:1
1374:1571 0:1
1007:1091 1:0
483:1990 0:1
162:1525 0:1
542:1821 0:1
458:1439 0:1
555:1205 1:0
1007:1399 0:1
55:2077 0:1
1053:2237 0:1
155:996 1:0
1163:1583 1:0
601:1302 0:1
1067:1664 0:1
505:1418 0:1
607:609 1:0
1184:1496 1:0
1074:1450 0:1
1230:1404 1:0
513:1990 0:1
1048:1862 1:0
426:1897 1:0
980:1063 1:0
126:1162 0:1
456:2134 0:1
1074:1898 0:1
426:681 1:0
1422:2144 0:1
655:1664 1:0
203:883 1:0
108:1644 1:0
313:752 1:0
1500:1525 0:1
609:1009 1:0
551:728 1:0
1388:1750 1:0
351:615 0:1
304:1115 1:0
443:795 1:0
213:1962 1:0
484:1962 1:0
48:848 1:0
499:2246 1:0
1401:1430 0:1
443:935 0:1
162:194 1:0
895:2011 1:0
290:659 0:1
1990:2022 1:0
108:899 1:0
671:1983 1:0
126:2032 0:1
1092:2046 0:1
1228:1538 0:1
485:1177 0:1
681:2134 1:0
534:1144 0:1
795:1906 0:1
1490:1606 0:1
304:2057 1:0
485:1225 1:0
728:1404 1:0
163:1173 0:1
688:964 1:0
250:1360 0:1
21:1743 0:1
426:456 1:0
681:1481 0:1
226:1102 0:1
830:2023 1:0
225:582 0:1
509:782 0:1
398:935 0:1
1548:1763 0:1
888:1222 0:1
363:2136 0:1
1094:2171 1:0
665:728 0:1
367:1503 1:0
754:2251 1:0
1481:1769 1:0
78:1481 1:0
618:1586 1:0
108:754 1:0
351:633 1:0
117:1303 0:1
1184:1538 1:0
366:443 0:1
485:1550 1:0
945:1356 0:1
1000:2028 1:0
482:869 1:0
594:2143 1:0
11:1430 0:1
325:671 1:0
671:926 1:0
1737:1788 0:1
198:223 0:1
204:849 1:0
1454:1548 1:0
445:1016 0:1
1016:1404 0:1
424:1594 1:0
113:1870 1:0
1421:2143 1:0
778:1368 0:1
40:2004 0:1
364:1102 0:1
1017:1156 0:1
782:1481 0:1
836:926 0:1
1763:1996 1:0
723:1538 1:0
509:664 1:0
618:627 0:1
485:1181 1:0
671:1819 1:0
279:780 1:0
1007:2086 1:0
162:592 1:0
1177:1376 0:1
485:1225 1:0
567:1031 1:0
289:1644 0:1
777:2194 1:0
97:2263 1:0
656:2143 1:0
97:1571 0:1
270:1329 0:1
1206:1421 1:0
1571:2126 1:0
1173:2246 1:0
19:1308 0:1
294:1399 1:0
1330:2077 1:0
836:926 0:1
457:1692 1:0
659:679 0:1
4:608 0:1
69:225 0:1
1230:1727 0:1
607:1824 1:0
888:1500 0:1
607:1727 1:0
72:1155 1:0
1009:1304 1:0
103:1414 1:0
225:935 1:0
888:1990 1:0
208:1080 1:0
59:1571 1:0
528:1491 0:1
172:2178 1:0
728:1404 1:0
1485:1834 1:0
948:1548 0:1
1847:1994 0:1
615:1426 0:1
258:1800 1:0
782:1727 0:1
396:1241 0:1
126:1498 0:1
256:726 1:0
289:1664 1:0
1382:1665 0:1
21:1426 0:1
726:1931 0:1
1182:1579 0:1
78:1222 1:0
1788:1805 0:1
162:2240 0:1
35:588 1:0
1568:1788 0:1
1911:2197 1:0
582:594 0:1
329:2121 0:1
1655:1990 0:1
676:728 1:0
230:1058 0:1
2:225 0:1
263:1990 1:0
607:1430 0:1
282:607 1:0
360:1308 1:0
399:584 0:1
964:1015 1:0
797:1868 0:1
75:1544 0:1
74:402 1:0
1286:1550 0:1
235:1971 1:0
78:1947 1:0
151:1824 1:0
465:1488 0:1
1626:1743 0:1
1352:1868 1:0
259:1521 0:1
162:1308 1:0
162:2032 1:0
78:656 1:0
1354:1588 0:1
726:1430 0:1
1264:1816 1:0
332:1500 0:1
724:1512 1:0
12:1768 1:0
1360:1621 1:0
92:1009 0:1
426:1485 0:1
1485:1606 0:1
1003:1752 0:1
957:2016 0:1
932:1052 0:1
1193:2242 0:1
1536:1547 1:0
727:2023 1:0
1621:1824 1:0
240:1424 1:0
1207:1304 0:1
949:1799 1:0
509:782 1:0
1308:1491 0:1
298:660 1:0
787:1550 0:1
725:1303 0:1
131:1971 1:0
225:1352 1:0
55:608 0:1
298:1733 0:1
160:1157 0:1
943:1739 1:0
144:1018 1:0
451:1611 1:0
1376:1841 1:0
1246:1763 0:1
586:1336 1:0
741:1865 1:0
786:1496 0:1
1173:1330 0:1
180:1763 0:1
1118:1481 0:1
1413:1588 0:1
1304:1324 0:1
299:1328 1:0
659:1354 0:1
923:1993 1:0
923:1588 1:0
1413:1993 1:0
748:1003 1:0
435:1494 0:1
75:862 0:1
899:1215 1:0
113:1637 0:1
72:1720 1:0
1621:2123 0:1
826:1144 1:0
836:2283 1:0
162:785 1:0
567:1929 0:1
1168:1532 0:1
1065:1658 1:0
1536:1816 0:1
1063:1115 1:0
1118:2242 0:1
1368:2246 1:0
567:726 1:0
1481:1541 1:0
1421:1637 0:1
1358:1943 1:0
676:1368 1:0
912:1813 0:1
592:1954 1:0
656:2246 1:0
289:1658 0:1
662:1813 1:0
294:1143 1:0
1241:2265 1:0
954:1676 1:0
1445:1458 1:0
155:1530 1:0
1328:1826 0:1
163:1173 0:1
1623:1852 1:0
94:331 1:0
1354:1983 0:1
399:1599 1:0
744:935 1:0
1404:1568 0:1
1057:2032 0:1
126:676 0:1
1494:1763 0:1
509:1647 1:0
118:839 1:0
852:1136 0:1
1475:1610 1:0
601:836 1:0
245:1144 1:0
198:733 0:1
155:2240 1:0
800:964 0:1
843:1750 0:1
895:1579 0:1
196:723 0:1
823:1984 1:0
609:2240 1:0
1015:1529 0:1
604:849 0:1
592:793 0:1
352:1241 0:1
1337:1865 1:0
1768:1850 1:0
294:1067 0:1
1588:1983 0:1
892:911 0:1
1344:1368 0:1
567:710 1:0
1679:1743 0:1
172:1229 0:1
741:1921 0:1
162:1308 1:0
336:607 0:1
787:878 0:1
1494:1743 0:1
235:430 1:0
1309:1397 0:1
1481:1637 0:1
424:2169 0:1
667:911 0:1
316:552 0:1
1362:1621 0:1
113:1173 0:1
1586:1946 1:0
325:1091 0:1
124:1946 0:1
2:155 0:1
814:836 0:1
226:271 0:1
994:2143 0:1
882:1328 0:1
1674:1738 0:1
318:798 0:1
214:795 0:1
325:932 1:0
430:1826 0:1
527:1752 1:0
424:1144 0:1
204:1362 0:1
1302:1804 1:0
1034:1339 1:0
671:1826 1:0
453:1990 0:1
78:1143 1:0
544:1087 1:0
55:1187 1:0
35:1763 0:1
1534:1795 1:0
399:509 0:1
270:1264 0:1
592:1581 0:1
105:733 1:0
1206:1491 1:0
113:1082 1:0
913:1480 0:1
662:1358 0:1
592:2224 0:1
270:1586 1:0
213:1940 0:1
1020:1234 0:1
1304:1481 0:1
912:1743 0:1
72:430 1:0
235:964 0:1
609:2164 1:0
204:607 0:1
155:1450 1:0
2003:2214 1:0
406:2008 1:0
1174:2077 0:1
424:676 0:1
1278:1625 1:0
1700:1971 0:1
878:1184 1:0
754:1968 1:0
1000:1824 0:1
1182:2011 0:1
601:1308 0:1
132:189 0:1
1278:1816 0:1
662:1594 1:0
551:923 0:1
1324:1839 1:0
671:752 1:0
72:1637 1:0
949:1302 0:1
604:1481 0:1
601:2032 0:1
395:1595 0:1
28:155 0:1
1015:1658 1:0
78:1304 1:0
877:2136 1:0
1588:2167 0:1
580:1533 0:1
1339:1500 0:1
688:1621 0:1
430:1826 0:1
1763:1841 1:0
765:1246 0:1
1763:1946 0:1
671:1655 1:0
765:1376 0:1
1246:1841 1:0
1534:1994 0:1
395:1641 1:0
319:674 0:1
465:536 1:0
465:503 0:1
180:2047 1:0
370:655 1:0
676:1344 1:0
263:676 1:0
1621:1826 1:0
108:289 0:1
391:861 1:0
263:926 0:1
395:555 0:1
662:1156 0:1
281:1329 0:1
642:1485 1:0
2005:2271 1:0
419:1665 0:1
1805:2005 0:1
427:1665 0:1
453:884 0:1
671:1481 0:1
78:754 0:1
567:814 1:0
289:1813 1:0
19:573 1:0
194:1588 0:1
451:1806 0:1
1182:1388 0:1
911:1533 0:1
511:555 0:1
1173:1491 0:1
1259:1727 0:1
1600:1824 0:1
1173:2077 1:0
527:1550 1:0
1629:2246 0:1
1183:1225 0:1
270:1816 1:0
1017:1156 0:1
782:1481 0:1
836:926 0:1
1763:1996 1:0
723:1538 1:0
509:664 1:0
618:627 0:1
485:1181 1:0
723:980 0:1
527:2011 0:1
615:2044 1:0
299:1529 0:1
933:1481 1:0
807:2011 1:0
499:2169 1:0
777:2172 1:0
166:688 1:0
325:607 0:1
97:2126 0:1
271:1091 0:1
980:2011 0:1
162:2240 1:0
860:1843 0:1
166:1498 0:1
1525:1658 1:0
728:2093 1:0
499:788 1:0
1921:2281 0:1
853:1206 0:1
1289:1304 0:1
48:178 1:0
1304:2086 0:1
162:686 0:1
728:923 1:0
1405:1898 0:1
1264:1853 0:1
618:877 0:1
830:1586 0:1
1091:1946 1:0
1324:1391 1:0
1599:2169 1:0
567:609 0:1
1339:2240 1:0
795:1058 0:1
1031:1500 0:1
78:679 1:0
713:2279 1:0
282:1491 1:0
108:325 1:0
1015:1530 1:0
1015:1552 0:1
1819:1931 0:1
108:1491 0:1
352:612 0:1
594:899 1:0
335:419 1:0
464:1503 1:0
1304:2208 1:0
1710:1727 0:1
911:1990 0:1
200:2246 1:0
93:194 0:1
496:1426 1:0
1337:2165 0:1
1339:1727 1:0
79:332 1:0
1065:1158 1:0
352:885 1:0
169:2138 0:1
1107:1131 1:0
1161:1750 0:1
1734:2070 0:1
688:1010 1:0
231:2205 1:0
325:1302 1:0
1737:2138 1:0
325:1091 1:0
83:1142 0:1
684:1399 0:1
1060:1710 1:0
78:279 0:1
163:1174 0:1
163:2196 1:0
862:1003 0:1
474:1504 0:1
1422:1817 0:1
72:1621 0:1
204:1122 0:1
362:1413 0:1
671:1655 1:0
1534:1637 0:1
1817:2123 0:1
789:1888 1:0
920:2138 0:1
1680:1826 1:0
1621:1946 0:1
1230:2028 0:1
696:972 0:1
353:987 0:1
1954:2050 0:1
987:1458 0:1
1458:1602 0:1
1655:1727 0:1
751:1614 0:1
1602:1846 1:0
483:955 1:0
453:2014 1:0
1781:1824 0:1
1382:1834 0:1
777:2143 1:0
1606:1841 1:0
1376:1763 0:1
477:1341 1:0
1608:2083 1:0
1058:1377 1:0
567:853 1:0
464:1752 0:1
351:1608 0:1
109:1034 0:1
328:860 0:1
11:1302 1:0
609:1662 1:0
162:665 0:1
933:2143 1:0
509:932 0:1
926:1344 0:1
1621:2242 0:1
204:882 0:1
1028:1763 0:1
162:509 0:1
1553:2112 1:0
681:1588 0:1
584:1159 0:1
933:1138 1:0
11:1826 0:1
1424:1588 0:1
666:2144 1:0
666:875 1:0
443:713 1:0
1055:2132 1:0
94:1498 1:0
384:1498 1:0
166:728 0:1
393:1538 0:1
1073:1410 1:0
1421:1868 0:1
281:1264 0:1
1571:1853 0:1
396:1388 1:0
1004:1066 1:0
671:1080 1:0
279:799 0:1
1337:1727 0:1
1193:1608 0:1
592:1025 1:0
667:1067 1:0
11:2123 1:0
1500:1655 0:1
744:1667 1:0
267:2161 0:1
932:2139 1:0
726:1304 0:1
341:2094 0:1
162:782 0:1
548:1665 0:1
496:964 1:0
1665:2064 1:0
2064:2271 0:1
607:1588 0:1
997:2035 1:0
2123:2201 0:1
592:912 1:0
534:607 1:0
830:1539 1:0
503:664 1:0
1599:1730 0:1
1184:1658 0:1
1426:1606 0:1
892:2022 1:0
180:1552 1:0
485:527 1:0
1354:1456 1:0
235:1493 1:0
826:1075 1:0
1599:1946 0:1
230:1177 0:1
1344:2165 1:0
162:609 1:0
1946:1983 1:0
615:1426 0:1
1696:1709 1:0
72:1680 0:1
509:1360 0:1
122:1351 1:0
122:1826 0:1
240:1159 0:1
1374:1946 0:1
949:1946 0:1
1172:1189 1:0
823:1984 1:0
609:2240 1:0
1532:1655 0:1
567:1222 1:0
1110:1374 0:1
728:1677 0:1
926:1586 1:0
627:1368 0:1
667:778 1:0
774:1883 0:1
1142:2055 1:0
605:1063 0:1
297:451 0:1
1173:1184 0:1
21:609 0:1
522:1095 1:0
443:1182 1:0
830:1476 1:0
481:653 1:0
1710:1839 0:1
514:1191 0:1
399:1264 0:1
567:2234 1:0
451:1063 0:1
1525:1627 1:0
178:1344 0:1
341:1920 0:1
194:1727 1:0
744:1504 0:1
1139:1621 1:0
736:1173 0:1
335:688 1:0
469:671 0:1
359:635 0:1
2:1404 1:0
742:1586 0:1
488:1142 0:1
650:1763 0:1
1230:1586 0:1
1031:1703 0:1
105:386 0:1
271:1477 0:1
896:2026 1:0
830:1230 0:1
1458:2089 0:1
2087:2240 0:1
1160:1588 0:1
145:1687 0:1
455:1397 0:1
151:567 1:0
368:1069 1:0
72:2046 1:0
78:2016 1:0
500:1458 1:0
281:1159 1:0
534:1253 1:0
1306:1329 0:1
1702:2173 1:0
398:1072 1:0
1919:2169 0:1
656:935 1:0
949:1863 1:0
954:1388 1:0
912:1674 1:0
2251:2266 1:0
281:1498 0:1
126:1504 0:1
1009:1489 1:0
1422:2144 0:1
655:1664 1:0
203:883 1:0
108:1644 1:0
1126:1289 0:1
235:1074 0:1
609:799 1:0
1304:2020 1:0
238:1904 1:0
980:1184 1:0
1302:1763 0:1
218:1552 1:0
1230:1450 0:1
1337:1428 0:1
1339:1898 0:1
430:1139 1:0
949:1118 1:0
812:1983 0:1
552:1659 1:0
40:2032 0:1
72:1289 0:1
499:728 0:1
615:911 0:1
40:1990 0:1
1788:1994 1:0
93:607 0:1
118:923 1:0
698:1391 1:0
235:2251 1:0
94:1189 0:1
969:1228 0:1
226:752 0:1
793:2046 1:0
877:1588 1:0
923:1354 1:0
431:1528 0:1
954:1458 1:0
1228:1550 0:1
1394:1974 1:0
466:705 1:0
263:594 0:1
332:1426 1:0
926:1743 1:0
1599:1788 1:0
905:1665 0:1
162:567 1:0
814:1610 0:1
282:1583 1:0
282:1163 0:1
72:2173 1:0
793:1394 1:0
204:1142 0:1
154:1402 0:1
313:884 1:0
55:1831 1:0
194:2164 0:1
751:1402 0:1
304:723 0:1
1083:1532 0:1
84:935 0:1
615:1552 1:0
615:782 0:1
1608:2143 0:1
140:1819 0:1
162:814 1:0
912:2023 0:1
1091:1481 0:1
109:1658 0:1
2167:2273 1:0
294:1491 0:1
1222:1533 1:0
483:2136 1:0
263:1813 1:0
67:1996 1:0
980:1330 0:1
1680:1990 0:1
1621:2167 1:0
1491:1990 1:0
499:728 0:1
194:1621 0:1
100:878 1:0
108:1586 1:0
108:1354 0:1
662:1610 0:1
1397:1591 1:0
